region,lat,lon,households
West Midlands,52.6367,-2.5394,12.085
West Midlands,52.6367,-2.5246,7.256
West Midlands,52.6368,-2.5099,8.145
West Midlands,52.6369,-2.4951,108.980
West Midlands,52.6369,-2.4803,720.747
West Midlands,52.6370,-2.4655,2367.680
West Midlands,52.6370,-2.4507,1832.998
West Midlands,52.6370,-1.5493,5.325
West Midlands,52.6370,-1.5345,1.718
West Midlands,52.6371,-2.4360,946.534
West Midlands,52.6371,-2.4212,170.629
West Midlands,52.6371,-1.5788,40.302
West Midlands,52.6371,-1.5640,1.321
West Midlands,52.6372,-2.4064,11.859
West Midlands,52.6372,-2.3916,12.387
West Midlands,52.6372,-1.6084,3.103
West Midlands,52.6372,-1.5936,10.873
West Midlands,52.6373,-2.3769,4.086
West Midlands,52.6373,-2.3621,4.903
West Midlands,52.6373,-1.6379,189.799
West Midlands,52.6373,-1.6231,9.757
West Midlands,52.6374,-2.3473,2.378
West Midlands,52.6374,-2.3325,3.849
West Midlands,52.6374,-1.6675,828.906
West Midlands,52.6374,-1.6527,613.560
West Midlands,52.6375,-2.3177,15.426
West Midlands,52.6375,-2.3030,27.435
West Midlands,52.6375,-2.2882,665.825
West Midlands,52.6375,-1.7118,567.189
West Midlands,52.6375,-1.6970,2825.950
West Midlands,52.6375,-1.6823,1078.406
West Midlands,52.6376,-2.2734,1044.188
West Midlands,52.6376,-2.2586,48.233
West Midlands,52.6376,-2.2439,3.886
West Midlands,52.6376,-1.7561,6.555
West Midlands,52.6376,-1.7414,66.283
West Midlands,52.6376,-1.7266,164.355
West Midlands,52.6377,-2.2291,9.812
West Midlands,52.6377,-2.2143,30.154
West Midlands,52.6377,-2.1995,46.831
West Midlands,52.6377,-1.8005,7.585
West Midlands,52.6377,-1.7857,4.688
West Midlands,52.6377,-1.7709,1.696
West Midlands,52.6378,-2.1847,48.832
West Midlands,52.6378,-2.1700,11.487
West Midlands,52.6378,-2.1552,5.485
West Midlands,52.6378,-2.1404,12.033
West Midlands,52.6378,-2.1256,228.490
West Midlands,52.6378,-2.1108,83.948
West Midlands,52.6378,-1.8892,89.566
West Midlands,52.6378,-1.8744,9.845
West Midlands,52.6378,-1.8596,16.596
West Midlands,52.6378,-1.8448,467.813
West Midlands,52.6378,-1.8300,302.002
West Midlands,52.6378,-1.8153,5.411
West Midlands,52.6379,-2.0961,236.373
West Midlands,52.6379,-2.0813,96.518
West Midlands,52.6379,-2.0665,9.064
West Midlands,52.6379,-2.0517,8.709
West Midlands,52.6379,-2.0369,97.937
West Midlands,52.6379,-2.0222,24.826
West Midlands,52.6379,-2.0074,64.508
West Midlands,52.6379,-1.9926,8.518
West Midlands,52.6379,-1.9778,125.611
West Midlands,52.6379,-1.9631,485.677
West Midlands,52.6379,-1.9483,265.007
West Midlands,52.6379,-1.9335,842.483
West Midlands,52.6379,-1.9187,1246.379
West Midlands,52.6379,-1.9039,76.316
West Midlands,52.6420,-3.0716,1.035
West Midlands,52.6422,-3.0568,0.776
West Midlands,52.6423,-3.0420,2.328
West Midlands,52.6424,-3.0273,11.134
West Midlands,52.6426,-3.0125,4.650
West Midlands,52.6427,-2.9977,0.775
West Midlands,52.6428,-2.9829,23.891
West Midlands,52.6429,-2.9681,0.425
West Midlands,52.6431,-2.9534,0.797
West Midlands,52.6432,-2.9386,5.649
West Midlands,52.6433,-2.9238,319.610
West Midlands,52.6434,-2.9090,59.264
West Midlands,52.6435,-2.8942,267.532
West Midlands,52.6436,-2.8795,192.093
West Midlands,52.6437,-2.8647,13.288
West Midlands,52.6438,-2.8499,15.770
West Midlands,52.6439,-2.8351,3.058
West Midlands,52.6440,-2.8204,19.442
West Midlands,52.6441,-2.8056,26.137
West Midlands,52.6442,-2.7908,1.785
West Midlands,52.6443,-2.7760,11.862
West Midlands,52.6444,-2.7612,12.395
West Midlands,52.6445,-2.7465,102.276
West Midlands,52.6446,-2.7317,4.711
West Midlands,52.6447,-2.7169,14.116
West Midlands,52.6448,-2.7021,12.920
West Midlands,52.6449,-2.6873,7.675
West Midlands,52.6450,-2.6726,2.989
West Midlands,52.6451,-2.6578,14.580
West Midlands,52.6451,-2.6430,33.420
West Midlands,52.6452,-2.6282,14.513
West Midlands,52.6453,-2.6134,3.477
West Midlands,52.6454,-2.5987,8.987
West Midlands,52.6454,-2.5839,9.675
West Midlands,52.6455,-2.5691,41.405
West Midlands,52.6456,-2.5543,0.834
West Midlands,52.6457,-2.5395,4.030
West Midlands,52.6457,-2.5247,5.588
West Midlands,52.6458,-2.5100,1.427
West Midlands,52.6459,-2.4952,43.350
West Midlands,52.6459,-2.4804,243.636
West Midlands,52.6460,-2.4656,784.279
West Midlands,52.6460,-2.4508,1337.500
West Midlands,52.6460,-1.5492,6.925
West Midlands,52.6460,-1.5344,3.092
West Midlands,52.6461,-2.4361,820.743
West Midlands,52.6461,-2.4213,114.399
West Midlands,52.6461,-1.5787,11.314
West Midlands,52.6461,-1.5639,8.192
West Midlands,52.6462,-2.4065,3.921
West Midlands,52.6462,-2.3917,2.337
West Midlands,52.6462,-1.6083,6.332
West Midlands,52.6462,-1.5935,1.315
West Midlands,52.6463,-2.3769,3.054
West Midlands,52.6463,-2.3622,1.002
West Midlands,52.6463,-1.6378,3.208
West Midlands,52.6463,-1.6231,82.162
West Midlands,52.6464,-2.3474,0.048
West Midlands,52.6464,-2.3326,3.420
West Midlands,52.6464,-1.6674,4.293
West Midlands,52.6464,-1.6526,9.901
West Midlands,52.6465,-2.3178,3.084
West Midlands,52.6465,-2.3030,66.760
West Midlands,52.6465,-2.2882,342.651
West Midlands,52.6465,-1.7118,911.632
West Midlands,52.6465,-1.6970,1435.292
West Midlands,52.6465,-1.6822,1092.330
West Midlands,52.6466,-2.2735,22.575
West Midlands,52.6466,-2.2587,4.440
West Midlands,52.6466,-2.2439,3.909
West Midlands,52.6466,-1.7561,3.828
West Midlands,52.6466,-1.7413,30.159
West Midlands,52.6466,-1.7265,241.392
West Midlands,52.6467,-2.2291,30.478
West Midlands,52.6467,-2.2143,4.391
West Midlands,52.6467,-2.1996,2.609
West Midlands,52.6467,-2.1848,1.808
West Midlands,52.6467,-1.8152,3.984
West Midlands,52.6467,-1.8004,11.296
West Midlands,52.6467,-1.7857,4.730
West Midlands,52.6467,-1.7709,4.966
West Midlands,52.6468,-2.1700,0.501
West Midlands,52.6468,-2.1552,5.163
West Midlands,52.6468,-2.1404,10.058
West Midlands,52.6468,-2.1256,80.535
West Midlands,52.6468,-2.1109,95.240
West Midlands,52.6468,-2.0961,665.599
West Midlands,52.6468,-1.9039,29.869
West Midlands,52.6468,-1.8891,11.742
West Midlands,52.6468,-1.8744,6.676
West Midlands,52.6468,-1.8596,7.180
West Midlands,52.6468,-1.8448,23.326
West Midlands,52.6468,-1.8300,33.405
West Midlands,52.6469,-2.0813,343.736
West Midlands,52.6469,-2.0665,44.709
West Midlands,52.6469,-2.0517,28.372
West Midlands,52.6469,-2.0370,11.646
West Midlands,52.6469,-2.0222,292.624
West Midlands,52.6469,-2.0074,150.051
West Midlands,52.6469,-1.9926,1.827
West Midlands,52.6469,-1.9778,3.567
West Midlands,52.6469,-1.9630,9.112
West Midlands,52.6469,-1.9483,237.747
West Midlands,52.6469,-1.9335,1734.199
West Midlands,52.6469,-1.9187,893.067
West Midlands,52.6512,-3.0570,1.552
West Midlands,52.6513,-3.0422,2.328
West Midlands,52.6514,-3.0275,12.993
West Midlands,52.6516,-3.0127,3.010
West Midlands,52.6517,-2.9979,3.730
West Midlands,52.6518,-2.9831,8.704
West Midlands,52.6519,-2.9683,9.141
West Midlands,52.6520,-2.9536,1.859
West Midlands,52.6522,-2.9388,13.347
West Midlands,52.6523,-2.9240,12.394
West Midlands,52.6524,-2.9092,34.157
West Midlands,52.6525,-2.8944,390.119
West Midlands,52.6526,-2.8796,193.040
West Midlands,52.6527,-2.8649,25.130
West Midlands,52.6528,-2.8501,27.901
West Midlands,52.6529,-2.8353,3.480
West Midlands,52.6530,-2.8205,105.540
West Midlands,52.6531,-2.8057,12.375
West Midlands,52.6532,-2.7910,22.752
West Midlands,52.6533,-2.7762,23.126
West Midlands,52.6534,-2.7614,47.446
West Midlands,52.6535,-2.7466,94.523
West Midlands,52.6536,-2.7318,9.210
West Midlands,52.6537,-2.7170,4.769
West Midlands,52.6538,-2.7023,31.415
West Midlands,52.6539,-2.6875,10.949
West Midlands,52.6540,-2.6727,16.481
West Midlands,52.6541,-2.6579,9.076
West Midlands,52.6542,-2.6283,10.723
West Midlands,52.6543,-2.6136,7.862
West Midlands,52.6544,-2.5988,12.448
West Midlands,52.6544,-2.5840,33.086
West Midlands,52.6545,-2.5692,2.293
West Midlands,52.6546,-2.5544,4.589
West Midlands,52.6546,-2.5396,3.134
West Midlands,52.6547,-2.5249,34.516
West Midlands,52.6548,-2.5101,1.219
West Midlands,52.6548,-2.4953,41.702
West Midlands,52.6549,-2.4805,933.905
West Midlands,52.6550,-2.4657,905.648
West Midlands,52.6550,-2.4509,1193.356
West Midlands,52.6550,-1.5491,2.968
West Midlands,52.6550,-1.5343,7.901
West Midlands,52.6551,-2.4361,1426.161
West Midlands,52.6551,-2.4214,306.220
West Midlands,52.6551,-1.5786,15.850
West Midlands,52.6551,-1.5639,349.128
West Midlands,52.6552,-2.4066,3.820
West Midlands,52.6552,-2.3918,13.126
West Midlands,52.6552,-1.6082,5.170
West Midlands,52.6552,-1.5934,9.168
West Midlands,52.6553,-2.3770,28.257
West Midlands,52.6553,-2.3622,78.538
West Midlands,52.6553,-1.6378,5.378
West Midlands,52.6553,-1.6230,0.663
West Midlands,52.6554,-2.3474,3.606
West Midlands,52.6554,-2.3327,1.910
West Midlands,52.6554,-1.6673,4.842
West Midlands,52.6554,-1.6526,1.749
West Midlands,52.6555,-2.3179,5.949
West Midlands,52.6555,-2.3031,4.498
West Midlands,52.6555,-2.2883,15.416
West Midlands,52.6555,-1.7117,15.783
West Midlands,52.6555,-1.6969,78.373
West Midlands,52.6555,-1.6821,36.650
West Midlands,52.6556,-2.2735,5.218
West Midlands,52.6556,-2.2587,3.252
West Midlands,52.6556,-2.2440,6.776
West Midlands,52.6556,-1.7560,12.458
West Midlands,52.6556,-1.7413,1.061
West Midlands,52.6556,-1.7265,1.623
West Midlands,52.6557,-2.2292,3.020
West Midlands,52.6557,-2.2144,2.443
West Midlands,52.6557,-2.1996,3.525
West Midlands,52.6557,-2.1848,0.391
West Midlands,52.6557,-1.8152,9.494
West Midlands,52.6557,-1.8004,4.599
West Midlands,52.6557,-1.7856,6.356
West Midlands,52.6557,-1.7708,30.643
West Midlands,52.6558,-2.1700,0.400
West Midlands,52.6558,-2.1552,10.097
West Midlands,52.6558,-2.1405,373.930
West Midlands,52.6558,-2.1257,252.396
West Midlands,52.6558,-2.1109,107.467
West Midlands,52.6558,-2.0961,6.827
West Midlands,52.6558,-2.0813,223.702
West Midlands,52.6558,-1.9187,375.451
West Midlands,52.6558,-1.9039,13.236
West Midlands,52.6558,-1.8891,7.248
West Midlands,52.6558,-1.8743,10.514
West Midlands,52.6558,-1.8595,6.693
West Midlands,52.6558,-1.8448,5.238
West Midlands,52.6558,-1.8300,12.696
West Midlands,52.6559,-2.0665,16.325
West Midlands,52.6559,-2.0517,31.166
West Midlands,52.6559,-2.0370,1016.638
West Midlands,52.6559,-2.0222,1512.577
West Midlands,52.6559,-2.0074,838.098
West Midlands,52.6559,-1.9926,9.566
West Midlands,52.6559,-1.9778,28.921
West Midlands,52.6559,-1.9630,56.631
West Midlands,52.6559,-1.9483,556.297
West Midlands,52.6559,-1.9335,719.982
West Midlands,52.6602,-3.0572,0.924
West Midlands,52.6603,-3.0425,2.809
West Midlands,52.6604,-3.0277,2.006
West Midlands,52.6605,-3.0129,5.016
West Midlands,52.6607,-2.9981,13.056
West Midlands,52.6608,-2.9833,11.334
West Midlands,52.6609,-2.9685,4.806
West Midlands,52.6610,-2.9538,9.278
West Midlands,52.6611,-2.9390,7.038
West Midlands,52.6613,-2.9242,34.604
West Midlands,52.6614,-2.9094,11.176
West Midlands,52.6615,-2.8946,0.773
West Midlands,52.6616,-2.8798,5.173
West Midlands,52.6617,-2.8650,23.107
West Midlands,52.6618,-2.8503,4.247
West Midlands,52.6619,-2.8355,14.453
West Midlands,52.6620,-2.8207,66.846
West Midlands,52.6621,-2.8059,39.104
West Midlands,52.6622,-2.7911,48.118
West Midlands,52.6623,-2.7763,32.384
West Midlands,52.6624,-2.7615,2.326
West Midlands,52.6625,-2.7468,5.912
West Midlands,52.6626,-2.7320,8.345
West Midlands,52.6627,-2.7172,3.108
West Midlands,52.6628,-2.7024,12.808
West Midlands,52.6629,-2.6876,191.946
West Midlands,52.6630,-2.6728,97.110
West Midlands,52.6630,-2.6580,4.086
West Midlands,52.6631,-2.6433,6.027
West Midlands,52.6632,-2.6285,2.948
West Midlands,52.6633,-2.6137,10.483
West Midlands,52.6634,-2.5989,2.293
West Midlands,52.6634,-2.5841,6.552
West Midlands,52.6635,-2.5693,4.043
West Midlands,52.6636,-2.5545,3.032
West Midlands,52.6636,-2.5397,1.470
West Midlands,52.6637,-2.5250,14.587
West Midlands,52.6638,-2.5102,3.342
West Midlands,52.6638,-2.4954,34.553
West Midlands,52.6639,-2.4806,545.664
West Midlands,52.6640,-2.4658,2048.743
West Midlands,52.6640,-2.4510,867.381
West Midlands,52.6640,-1.5490,11.281
West Midlands,52.6641,-2.4362,1137.735
West Midlands,52.6641,-2.4215,48.705
West Midlands,52.6641,-1.5785,46.040
West Midlands,52.6641,-1.5638,8.906
West Midlands,52.6642,-2.4067,2.530
West Midlands,52.6642,-2.3919,9.268
West Midlands,52.6642,-1.6081,22.298
West Midlands,52.6642,-1.5933,114.918
West Midlands,52.6643,-2.3771,1142.948
West Midlands,52.6643,-2.3623,981.645
West Midlands,52.6643,-1.6377,4.367
West Midlands,52.6643,-1.6229,6.783
West Midlands,52.6644,-2.3475,17.170
West Midlands,52.6644,-2.3327,2.199
West Midlands,52.6644,-2.3179,2.324
West Midlands,52.6644,-1.6821,2.695
West Midlands,52.6644,-1.6673,1.406
West Midlands,52.6644,-1.6525,5.909
West Midlands,52.6645,-2.3032,5.739
West Midlands,52.6645,-2.2884,2.757
West Midlands,52.6645,-1.7116,7.434
West Midlands,52.6645,-1.6968,5.054
West Midlands,52.6646,-2.2736,0.627
West Midlands,52.6646,-2.2588,1.972
West Midlands,52.6646,-2.2440,1.479
West Midlands,52.6646,-2.2292,0.737
West Midlands,52.6646,-1.7708,140.406
West Midlands,52.6646,-1.7560,11.495
West Midlands,52.6646,-1.7412,7.038
West Midlands,52.6646,-1.7264,5.704
West Midlands,52.6647,-2.2144,3.693
West Midlands,52.6647,-2.1996,4.717
West Midlands,52.6647,-2.1848,5.517
West Midlands,52.6647,-2.1701,31.921
West Midlands,52.6647,-1.8299,392.260
West Midlands,52.6647,-1.8152,216.343
West Midlands,52.6647,-1.8004,2.062
West Midlands,52.6647,-1.7856,9.035
West Midlands,52.6648,-2.1553,20.125
West Midlands,52.6648,-2.1405,393.614
West Midlands,52.6648,-2.1257,121.258
West Midlands,52.6648,-2.1109,19.624
West Midlands,52.6648,-2.0961,6.144
West Midlands,52.6648,-2.0813,12.232
West Midlands,52.6648,-2.0665,7.045
West Midlands,52.6648,-1.9335,252.174
West Midlands,52.6648,-1.9187,363.070
West Midlands,52.6648,-1.9039,151.289
West Midlands,52.6648,-1.8891,21.413
West Midlands,52.6648,-1.8743,2.914
West Midlands,52.6648,-1.8595,4.164
West Midlands,52.6648,-1.8447,21.314
West Midlands,52.6649,-2.0518,20.086
West Midlands,52.6649,-2.0370,474.893
West Midlands,52.6649,-2.0222,1955.237
West Midlands,52.6649,-2.0074,816.171
West Midlands,52.6649,-1.9926,18.856
West Midlands,52.6649,-1.9778,731.102
West Midlands,52.6649,-1.9630,645.188
West Midlands,52.6649,-1.9482,57.637
West Midlands,52.6691,-3.0575,0.277
West Midlands,52.6693,-3.0427,2.270
West Midlands,52.6694,-3.0279,0.679
West Midlands,52.6695,-3.0131,1.359
West Midlands,52.6697,-2.9983,4.598
West Midlands,52.6698,-2.9835,2.755
West Midlands,52.6699,-2.9687,2.755
West Midlands,52.6700,-2.9540,2.929
West Midlands,52.6701,-2.9392,8.891
West Midlands,52.6703,-2.9244,4.411
West Midlands,52.6704,-2.9096,3.528
West Midlands,52.6705,-2.8948,4.557
West Midlands,52.6706,-2.8800,3.939
West Midlands,52.6707,-2.8652,6.443
West Midlands,52.6708,-2.8504,34.388
West Midlands,52.6709,-2.8356,54.221
West Midlands,52.6710,-2.8209,15.730
West Midlands,52.6711,-2.8061,10.102
West Midlands,52.6712,-2.7913,12.988
West Midlands,52.6713,-2.7765,684.639
West Midlands,52.6714,-2.7617,585.617
West Midlands,52.6715,-2.7469,24.757
West Midlands,52.6716,-2.7321,1.571
West Midlands,52.6717,-2.7173,2.664
West Midlands,52.6718,-2.7025,6.259
West Midlands,52.6719,-2.6878,6.259
West Midlands,52.6719,-2.6730,7.687
West Midlands,52.6720,-2.6582,4.362
West Midlands,52.6721,-2.6434,6.816
West Midlands,52.6722,-2.6286,0.476
West Midlands,52.6723,-2.6138,0.714
West Midlands,52.6723,-2.5990,1.965
West Midlands,52.6724,-2.5842,9.433
West Midlands,52.6725,-2.5694,3.369
West Midlands,52.6726,-2.5547,1.011
West Midlands,52.6726,-2.5399,0.148
West Midlands,52.6727,-2.5251,0.239
West Midlands,52.6728,-2.5103,1.062
West Midlands,52.6728,-2.4955,204.209
West Midlands,52.6729,-2.4807,1443.866
West Midlands,52.6729,-2.4659,1350.994
West Midlands,52.6730,-2.4511,1209.668
West Midlands,52.6730,-1.5489,6.530
West Midlands,52.6731,-2.4363,846.367
West Midlands,52.6731,-2.4215,188.188
West Midlands,52.6731,-1.5785,18.935
West Midlands,52.6731,-1.5637,10.158
West Midlands,52.6732,-2.4067,38.402
West Midlands,52.6732,-2.3920,28.380
West Midlands,52.6732,-1.6080,4.628
West Midlands,52.6732,-1.5933,9.577
West Midlands,52.6733,-2.3772,1008.528
West Midlands,52.6733,-2.3624,745.835
West Midlands,52.6733,-2.3476,6.009
West Midlands,52.6733,-1.6524,2.891
West Midlands,52.6733,-1.6376,1.606
West Midlands,52.6733,-1.6228,12.542
West Midlands,52.6734,-2.3328,0.580
West Midlands,52.6734,-2.3180,6.733
West Midlands,52.6734,-1.6820,10.159
West Midlands,52.6734,-1.6672,1.966
West Midlands,52.6735,-2.3032,11.920
West Midlands,52.6735,-2.2884,0.645
West Midlands,52.6735,-2.2736,0.686
West Midlands,52.6735,-1.7264,2.684
West Midlands,52.6735,-1.7116,2.181
West Midlands,52.6735,-1.6968,2.622
West Midlands,52.6736,-2.2588,7.547
West Midlands,52.6736,-2.2441,8.491
West Midlands,52.6736,-2.2293,14.738
West Midlands,52.6736,-1.7707,105.161
West Midlands,52.6736,-1.7559,670.813
West Midlands,52.6736,-1.7412,38.051
West Midlands,52.6737,-2.2145,6.379
West Midlands,52.6737,-2.1997,7.783
West Midlands,52.6737,-2.1849,66.640
West Midlands,52.6737,-2.1701,612.520
West Midlands,52.6737,-1.8299,1527.431
West Midlands,52.6737,-1.8151,738.606
West Midlands,52.6737,-1.8003,206.917
West Midlands,52.6737,-1.7855,11.400
West Midlands,52.6738,-2.1553,21.668
West Midlands,52.6738,-2.1405,3.020
West Midlands,52.6738,-2.1257,161.993
West Midlands,52.6738,-2.1109,37.763
West Midlands,52.6738,-2.0961,30.298
West Midlands,52.6738,-2.0814,7.554
West Midlands,52.6738,-2.0666,10.727
West Midlands,52.6738,-2.0518,138.943
West Midlands,52.6738,-1.9482,138.388
West Midlands,52.6738,-1.9334,1797.254
West Midlands,52.6738,-1.9186,2239.128
West Midlands,52.6738,-1.9039,1081.521
West Midlands,52.6738,-1.8891,44.914
West Midlands,52.6738,-1.8743,13.697
West Midlands,52.6738,-1.8595,12.863
West Midlands,52.6738,-1.8447,503.173
West Midlands,52.6739,-2.0370,502.011
West Midlands,52.6739,-2.0222,1369.053
West Midlands,52.6739,-2.0074,60.805
West Midlands,52.6739,-1.9926,4.944
West Midlands,52.6739,-1.9778,522.529
West Midlands,52.6739,-1.9630,1038.627
West Midlands,52.6781,-3.0577,1.109
West Midlands,52.6783,-3.0429,0.189
West Midlands,52.6784,-3.0281,4.755
West Midlands,52.6785,-3.0133,3.461
West Midlands,52.6786,-2.9985,4.415
West Midlands,52.6788,-2.9837,10.769
West Midlands,52.6789,-2.9689,10.769
West Midlands,52.6790,-2.9541,163.974
West Midlands,52.6791,-2.9394,7.917
West Midlands,52.6792,-2.9246,4.390
West Midlands,52.6794,-2.9098,29.551
West Midlands,52.6795,-2.8950,1.013
West Midlands,52.6796,-2.8802,0.365
West Midlands,52.6797,-2.8654,5.940
West Midlands,52.6798,-2.8506,18.340
West Midlands,52.6799,-2.8358,101.024
West Midlands,52.6800,-2.8210,218.734
West Midlands,52.6801,-2.8062,8.456
West Midlands,52.6802,-2.7914,67.799
West Midlands,52.6803,-2.7767,482.037
West Midlands,52.6804,-2.7619,216.041
West Midlands,52.6805,-2.7471,41.933
West Midlands,52.6806,-2.7323,15.312
West Midlands,52.6807,-2.7175,4.671
West Midlands,52.6808,-2.7027,1.001
West Midlands,52.6809,-2.6879,0.576
West Midlands,52.6809,-2.6731,11.627
West Midlands,52.6810,-2.6583,2.138
West Midlands,52.6811,-2.6435,2.405
West Midlands,52.6812,-2.6287,2.857
West Midlands,52.6813,-2.5991,3.690
West Midlands,52.6814,-2.5843,2.952
West Midlands,52.6815,-2.5696,4.492
West Midlands,52.6816,-2.5548,0.815
West Midlands,52.6816,-2.5400,5.056
West Midlands,52.6817,-2.5252,2.384
West Midlands,52.6818,-2.5104,6.470
West Midlands,52.6818,-2.4956,38.155
West Midlands,52.6819,-2.4808,1261.148
West Midlands,52.6819,-2.4660,1007.808
West Midlands,52.6820,-2.4512,439.751
West Midlands,52.6820,-2.4364,510.860
West Midlands,52.6820,-1.5636,5.079
West Midlands,52.6820,-1.5488,4.595
